event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
4391821;4886086;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-06T13:20:42+02:00;-;deltager;NA
4391821;4886151;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-06T18:56:46+02:00;-;deltager;NA
4391821;4887800;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-09T11:36:06+02:00;-;deltager;NA
4391821;4888068;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-09T22:57:09+02:00;-;deltager;NA
4391821;4888866;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-11T19:41:19+02:00;-;deltager;NA
4391821;4889727;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-15T07:12:31+02:00;-;deltager;NA
4391821;4889873;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-15T13:10:21+02:00;-;deltager;NA
4391821;4892076;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-21T22:35:33+02:00;-;deltager;NA
4391821;4892928;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-24T09:58:36+02:00;-;deltager;NA
4391821;4893723;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-27T11:30:17+02:00;-;deltager;NA
4391821;4893913;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-28T12:09:04+02:00;-;deltager;NA
4391821;4894433;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-29T10:04:11+02:00;-;deltager;NA
4391821;4894438;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-29T10:10:58+02:00;-;deltager;NA
4391821;4894555;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-29T13:52:41+02:00;-;deltager;NA
4391821;4894935;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-30T12:06:50+02:00;-;deltager;NA
4391821;4895227;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-31T09:43:54+02:00;-;deltager;NA
4391821;4895386;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-31T15:15:54+02:00;-;deltager;NA
4391821;4895458;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-31T19:45:47+02:00;-;deltager;NA
4391821;4896170;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-03T13:41:17+02:00;-;deltager;NA
4391821;4896212;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-03T20:53:47+02:00;-;deltager;NA
4391821;4896347;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-04T11:14:18+02:00;-;deltager;NA
4391821;4896393;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-04T12:05:09+02:00;-;deltager;NA
4391821;4896433;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-04T13:26:36+02:00;-;deltager;NA
4391821;4896528;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-04T16:07:26+02:00;-;deltager;NA
4391821;4896899;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-05T13:31:12+02:00;-;deltager;NA
4391821;4898229;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-06T21:29:12+02:00;-;deltager;NA
4391821;4898230;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-07T00:28:23+02:00;-;deltager;NA
4391821;4898231;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-07T14:10:12+02:00;-;deltager;NA
4391821;4898232;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-07T14:45:17+02:00;-;deltager;NA
4391821;4898233;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-07T15:50:44+02:00;-;deltager;NA
4391821;4899130;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-07T22:11:02+02:00;-;deltager;NA
4391839;4888034;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-09T18:07:51+02:00;-;deltager;NA
4391839;4889051;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-13T11:15:42+02:00;-;deltager;NA
4391839;4889782;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-15T10:36:43+02:00;-;deltager;NA
4391839;4892462;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-22T19:37:48+02:00;-;deltager;NA
4391839;4894561;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-29T14:03:06+02:00;-;deltager;NA
4391839;4895145;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-30T21:29:11+02:00;-;deltager;NA
4391839;4895231;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-31T09:52:27+02:00;-;deltager;NA
4391839;4896207;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-03T20:14:07+02:00;-;deltager;NA
4391839;4896601;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-04T19:23:02+02:00;-;deltager;NA
4391839;4896668;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-05T07:21:11+02:00;-;deltager;NA
4391839;4896908;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-05T13:34:46+02:00;-;deltager;NA
4391839;4897579;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-06T13:58:29+02:00;-;deltager;NA
4391839;4899971;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-12T12:04:01+02:00;-;deltager;NA
4391839;4901416;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-15T09:16:45+02:00;-;deltager;NA
