event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
3999773;3764684;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-01-30T17:48:56+01:00;-;deltager;NA
3999773;3781288;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-07T19:37:08+01:00;-;deltager;NA
3999773;3782672;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-08T13:15:05+01:00;-;deltager;NA
3999773;3783542;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-08T17:32:39+01:00;-;deltager;NA
3999773;3788914;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-11T14:16:13+01:00;-;deltager;NA
3999773;3794646;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-14T20:58:24+01:00;-;deltager;NA
3999773;3794684;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-14T21:26:22+01:00;-;deltager;NA
3999773;3807140;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-22T12:42:54+01:00;-;deltager;NA
3999773;3807429;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-22T13:53:26+01:00;-;deltager;NA
3999773;3814899;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-27T20:31:03+01:00;-;deltager;NA
3999773;3815631;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-28T11:13:56+01:00;-;deltager;NA
3999578;3758431;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-01-26T13:42:12+01:00;-;deltager;NA
3999578;3786802;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-10T09:09:52+01:00;-;deltager;NA
3999578;3787423;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-10T13:06:11+01:00;-;deltager;NA
3999578;3789658;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-12T17:45:32+01:00;-;deltager;NA
3999578;3801035;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-19T00:44:22+01:00;-;deltager;NA
3999578;3802048;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-20T09:52:25+01:00;-;deltager;NA
3999578;3804559;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-21T10:50:00+01:00;-;deltager;NA
3999578;3804596;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-21T11:06:45+01:00;-;deltager;NA
3999578;3805214;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-21T14:23:42+01:00;-;deltager;NA
3999578;3809521;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-23T14:40:38+01:00;-;deltager;NA
3999578;3810831;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-24T10:51:04+01:00;-;deltager;NA
3999578;3810849;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-24T10:59:29+01:00;-;deltager;NA
3999578;3811076;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-24T12:11:49+01:00;-;deltager;NA
3999578;3811077;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-24T12:11:49+01:00;-;deltager;NA
3999578;3815492;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-28T10:41:24+01:00;-;deltager;NA
3999578;3816959;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-28T18:11:17+01:00;-;deltager;NA
3999578;3824060;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-03-02T12:01:29+01:00;-;deltager;NA
3999578;3826221;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-03-06T10:23:23+01:00;-;deltager;NA
3999580;3748573;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-01-20T08:21:24+01:00;-;deltager;NA
3999580;3771726;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-02T14:47:08+01:00;-;deltager;NA
3999580;3778834;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-06T19:19:12+01:00;-;deltager;NA
3999580;3780373;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-07T14:05:46+01:00;-;deltager;NA
3999580;3780845;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-07T16:11:57+01:00;-;deltager;NA
3999580;3780878;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-07T16:22:16+01:00;-;deltager;NA
3999580;3783735;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-08T19:30:37+01:00;-;deltager;NA
3999580;3784719;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-09T11:49:12+01:00;-;deltager;NA
3999580;3787417;in-person;d41d8cd98f00b204e9800998ecf8427e;2023-02-10T13:04:51+01:00;-;deltager;NA
