event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
3960074;3704620;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-25T21:23:21+01:00;-;deltager;NA
3960074;3705447;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T07:47:01+01:00;-;deltager;NA
3960074;3705483;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T08:53:31+01:00;-;deltager;NA
3960074;3705484;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T08:58:53+01:00;-;deltager;NA
3960074;3705526;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T09:31:19+01:00;-;deltager;NA
3960074;3705581;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T10:11:47+01:00;-;deltager;NA
3960074;3705602;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T10:20:34+01:00;-;deltager;NA
3960074;3705622;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T10:25:01+01:00;-;deltager;NA
3960074;3705628;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T10:28:01+01:00;-;deltager;NA
3960074;3705890;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T11:58:32+01:00;-;deltager;NA
3960074;3705983;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T12:41:36+01:00;-;deltager;NA
3960074;3706573;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-28T17:34:53+01:00;-;deltager;NA
3960074;3706933;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-29T07:52:56+01:00;-;deltager;NA
3960074;3707331;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-29T12:13:55+01:00;-;deltager;NA
3960074;3707556;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-29T13:38:22+01:00;-;deltager;NA
3960074;3707771;online;d41d8cd98f00b204e9800998ecf8427e;2022-11-29T14:59:03+01:00;-;deltager;NA
3960074;3711397;online;d41d8cd98f00b204e9800998ecf8427e;2022-12-02T11:35:42+01:00;-;deltager;NA
3960074;3711480;online;d41d8cd98f00b204e9800998ecf8427e;2022-12-02T12:32:21+01:00;-;deltager;NA
