event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
4391824;4886228;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-07T09:24:39+02:00;-;deltager;NA
4391824;4886333;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-07T10:54:23+02:00;-;deltager;NA
4391824;4889481;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-07-14T15:15:10+02:00;-;deltager;NA
4391824;4896191;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-03T18:32:26+02:00;-;deltager;NA
4391824;4897945;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-07T10:08:21+02:00;-;deltager;NA
4391824;4898615;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-08T12:37:28+02:00;-;deltager;NA
4391824;4899057;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-09T16:29:52+02:00;-;deltager;NA
4391824;4899579;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-11T18:27:21+02:00;-;deltager;NA
4391824;4900837;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-14T09:12:50+02:00;-;deltager;NA
4391824;4902371;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-18T10:00:16+02:00;-;deltager;NA
4391824;4905666;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-21T11:22:52+02:00;-;deltager;NA
4391824;4907648;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-23T21:08:52+02:00;-;deltager;NA
4391824;4908311;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-25T11:21:50+02:00;-;deltager;NA
4391824;4909983;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-26T22:07:26+02:00;-;deltager;NA
4391824;4911701;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-28T13:50:02+02:00;-;deltager;NA
4391824;4912098;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-28T18:59:33+02:00;-;deltager;NA
4391824;4912099;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-28T18:59:35+02:00;-;deltager;NA
4391824;4912253;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-28T22:32:36+02:00;-;deltager;NA
4391824;4912403;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-29T09:17:59+02:00;-;deltager;NA
4391824;4913005;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-29T15:02:07+02:00;-;deltager;NA
4391824;4914314;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-31T17:44:54+02:00;-;deltager;NA
4391824;4914436;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-31T21:54:31+02:00;-;deltager;NA
4391824;4914849;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-01T11:32:47+02:00;-;deltager;NA
4391824;4915198;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-01T13:16:59+02:00;-;deltager;NA
4391824;4954806;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-02T11:12:12+02:00;-;deltager;NA
4391824;4960692;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-02T11:19:17+02:00;-;deltager;NA
4391824;4991407;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-02T11:27:22+02:00;-;deltager;NA
4391824;4991412;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-03T18:02:19+02:00;-;deltager;NA
4391824;4999522;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-04T17:51:51+02:00;-;deltager;NA
4391824;4999973;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-05T10:55:34+02:00;-;deltager;NA
4391824;374179;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-05T19:44:51+02:00;-;venteliste;NA
4391824;374208;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-08T08:00:49+02:00;-;venteliste;NA
4391824;374243;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-08T12:13:22+02:00;-;venteliste;NA
4391824;374331;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-08T22:51:25+02:00;-;venteliste;NA
4391824;374440;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-09T19:32:02+02:00;-;venteliste;NA
4391824;374455;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-10T02:49:56+02:00;-;venteliste;NA
4391824;374504;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-10T13:08:59+02:00;-;venteliste;NA
