event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
3837325;3347850;in-person;14c114a45fe5044074a26d28d6be4665;2022-01-07T16:13:59+01:00;-;deltager;0,00000000000000e+00
3837325;3347903;in-person;ee4eeeba81b9bd607a68ad742e34b160;2022-01-07T16:38:31+01:00;-;deltager;0,00000000000000e+00
3837325;3352917;in-person;38bdf18ca501967ef2a5a4ed0f781135;2022-01-12T11:46:12+01:00;-;deltager;0,00000000000000e+00
3837325;3353375;in-person;1da10b3fad982d1709d5c86ac18fc681;2022-01-12T14:55:28+01:00;-;deltager;0,00000000000000e+00
3837325;3355476;in-person;261de26a91a201c8e63f5095cd11856e;2022-01-14T06:41:28+01:00;-;deltager;0,00000000000000e+00
3837325;3359239;in-person;5111b8350b6157e8f377ce5b630cd262;2022-01-18T10:17:05+01:00;-;deltager;0,00000000000000e+00
3837325;3359632;in-person;8cffc7979989fbf92ea76883eeb4ffa4;2022-01-18T13:08:49+01:00;-;deltager;1,58516287548546e-04
3837325;3360976;in-person;df1b49efbe6a3ecff67fdcb9c5dc4206;2022-01-19T10:11:17+01:00;-;deltager;0,00000000000000e+00
3837325;3361224;in-person;03a98ddc0926c98676f930f7a87c66fa;2022-01-19T11:55:13+01:00;-;deltager;0,00000000000000e+00
3837325;3365655;in-person;0fa51d06c19d6f90356764232d4fafd6;2022-01-22T20:16:08+01:00;-;deltager;0,00000000000000e+00
3837325;3366612;in-person;a4e31e406a3c125547bdfd4a1c14b8b6;2022-01-24T09:32:05+01:00;-;deltager;0,00000000000000e+00
3837325;3367466;in-person;a3498f2ce7b6cfe49ac205d2c8aef41c;2022-01-24T12:04:43+01:00;-;deltager;1,00000000000000e+00
3837325;3383737;in-person;0a2b2ed6d3fc7a42dbf8faa81da68f49;2022-01-25T20:09:57+01:00;-;deltager;0,00000000000000e+00
3837325;3383870;in-person;39b0a9a2641549203b5dfd2814dc8627;2022-01-25T20:25:41+01:00;-;deltager;0,00000000000000e+00
3837325;3384079;in-person;f426bda57a6e7ac40fe32bd216fb4b46;2022-01-25T20:30:41+01:00;-;deltager;0,00000000000000e+00
3837325;3384617;in-person;c8ee17dc6f6d9e2cf9a2a00bd061fb38;2022-01-25T20:32:44+01:00;-;deltager;0,00000000000000e+00
3837325;3386716;in-person;703930139eaecf322999afeaec1ad68b;2022-01-26T10:27:12+01:00;-;deltager;0,00000000000000e+00
3837325;3387017;in-person;368b42f3c81ae5fb621b5783d0d973da;2022-01-26T10:29:45+01:00;-;deltager;1,50026254594554e-04
3837325;3387058;in-person;06a6d35a7859e83225b918bb9733d185;2022-01-26T11:11:13+01:00;-;deltager;0,00000000000000e+00
3837325;3387817;in-person;4e8643d330ba55def21a234e7833fd35;2022-01-27T16:29:22+01:00;-;deltager;0,00000000000000e+00
3837325;3387831;in-person;9cf78caf1055e5ce32189464494fb06c;2022-01-29T13:21:36+01:00;-;deltager;1,00000000000000e+00
3837325;3388180;in-person;d699eee8afb87860806436e35cf30eb8;2022-01-29T20:11:38+01:00;-;deltager;0,00000000000000e+00
3837381;3361226;in-person;af6b7813ded133e897732a2fbf399f41;2022-01-19T11:55:59+01:00;-;deltager;3,11720698254364e-04
3837381;3361531;in-person;bab1ad79dcf55253da30276133ee42d5;2022-01-19T13:17:25+01:00;-;deltager;0,00000000000000e+00
3837381;3361535;in-person;cc77912ad599c3719a985423fefae9ff;2022-01-19T13:18:46+01:00;-;deltager;1,00000000000000e+00
3837381;3365358;in-person;e1c81b3a7899b73978389f9d12e0e357;2022-01-22T06:28:01+01:00;-;deltager;1,00000000000000e+00
3837381;3365422;in-person;8520f4faf7196843a173595d9efd5e69;2022-01-22T11:23:19+01:00;-;deltager;0,00000000000000e+00
