event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
3748950;3073629;in-person;4ba242e10056c608d240d6ced791332e;2021-06-11T13:22:25+02:00;yes;deltager;0,00000000000000e+00
3748950;3149634;in-person;f84b3885595be03419a40d94bc8f3128;2021-08-23T14:30:06+02:00;yes;deltager;0,00000000000000e+00
3748950;3231856;in-person;fa6cce15f278440c8738cf1522146389;2021-10-04T12:12:22+02:00;yes;deltager;0,00000000000000e+00
3748950;3238394;in-person;0fa67618d7d40a66e439098f6fbd1118;2021-10-06T09:02:58+02:00;yes;deltager;0,00000000000000e+00
3748950;3244583;in-person;efbabe742504ffae136a780348692598;2021-10-08T10:11:53+02:00;yes;deltager;1,23456790123457e-02
3748950;3245320;in-person;42f0b99173f2105b687e3ad13001b2a7;2021-10-08T13:33:02+02:00;yes;deltager;1,00000000000000e+00
3748950;3245330;in-person;8569e0dc87485f74c5ec9fd8a7217871;2021-10-08T13:33:59+02:00;yes;deltager;4,00000000000000e-01
3748950;3253890;in-person;d5bf36b7627db5036fb34e7f05cb604c;2021-10-13T08:23:12+02:00;yes;deltager;1,00000000000000e+00
3748950;3262303;in-person;84e499b6c9cffe2395de13692fc673a4;2021-10-17T12:48:00+02:00;yes;deltager;9,99935641652722e-01
3748950;3283007;in-person;62ac42d348140f849623414790fd9026;2021-10-28T07:54:10+02:00;yes;deltager;1,00000000000000e+00
3748950;3291191;in-person;07b170655e7676e16558696fb43df9ea;2021-11-03T11:17:00+01:00;yes;deltager;1,33695797495432e-04
3748950;3298515;in-person;7a8e7acef78f0446958be01153ce2ae6;2021-11-08T13:58:29+01:00;yes;deltager;0,00000000000000e+00
3748950;3298733;in-person;343d46126a4da82371645f0b32ed9105;2021-11-08T15:12:53+01:00;yes;deltager;0,00000000000000e+00
3748950;3304763;in-person;131ecfc0159867f0c828708017fc69bc;2021-11-12T09:48:29+01:00;yes;deltager;0,00000000000000e+00
3748950;3321300;in-person;6ecd8822c7db6476b3c9571436084adb;2021-11-23T15:00:58+01:00;yes;deltager;9,97933513027853e-01
3748950;3323099;in-person;6f6f7f70209e102c061d2ca98060d383;2021-11-24T21:20:26+01:00;yes;deltager;0,00000000000000e+00
3748950;3323789;in-person;28dde9bbff127e407b1e1b857d7ccd17;2021-11-25T14:21:04+01:00;yes;deltager;1,00000000000000e+00
3748950;3324945;in-person;60ba582562200f1ef6cffb3fc480cf0e;2021-11-26T13:12:37+01:00;yes;deltager;1,00000000000000e+00
3748950;3324946;in-person;7c209657e983c7c8649c0c72f2b7eeeb;2021-11-26T13:13:12+01:00;yes;deltager;1,00000000000000e+00
3813033;3328742;in-person;ad4ce50b6c0a40c4ca0fa57043c6b275;2021-11-30T13:12:04+01:00;-;deltager;0,00000000000000e+00
3759650;3235718;in-person;d9f892144ec379585df2f72a479eee2e;2021-10-05T12:53:04+02:00;-;deltager;1,00000000000000e+00
3759650;3243153;in-person;2982ff813fd7ce949b81bee0e70f00e3;2021-10-07T15:27:34+02:00;-;deltager;0,00000000000000e+00
3759650;3282770;in-person;54da9561253309bb56344c5e7db3e220;2021-10-27T21:57:52+02:00;-;deltager;9,51746454744456e-05
3759650;3313028;in-person;6941e2915d31f079e603d47e73f9b4ba;2021-11-17T13:15:30+01:00;-;deltager;1,00000000000000e+00
3759650;3319977;in-person;0614cf5ea436d4b5fd7076fe79a20c9d;2021-11-22T17:45:43+01:00;-;deltager;1,00000000000000e+00
3759650;3320756;in-person;8d9ccebc71d3c96f03181c732c4d9891;2021-11-23T11:45:21+01:00;-;deltager;1,00000000000000e+00
