event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
4216243;4369796;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-06-03T17:58:58+02:00;-;deltager;NA
4216243;4387836;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-06-24T12:11:20+02:00;-;deltager;NA
4216243;4391631;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-07-01T01:24:19+02:00;-;deltager;NA
4216243;4404725;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-07-24T10:56:44+02:00;-;deltager;NA
4216243;4406367;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-07-26T18:40:34+02:00;-;deltager;NA
4216243;4411262;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-08-07T19:00:52+02:00;-;deltager;NA
4216243;4414972;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-08-15T21:46:05+02:00;-;deltager;NA
4216243;4420297;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-08-26T02:26:58+02:00;-;deltager;NA
4216243;4427639;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-02T13:24:43+02:00;-;deltager;NA
4216243;4431162;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-03T17:30:05+02:00;-;deltager;NA
4216243;4435809;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-06T09:24:56+02:00;-;deltager;NA
4216243;4446487;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-11T11:55:34+02:00;-;deltager;NA
4216243;4458567;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-17T13:02:24+02:00;-;deltager;NA
4216243;4458826;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-17T13:46:12+02:00;-;deltager;NA
4216243;4462913;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-18T13:22:47+02:00;-;deltager;NA
4216243;4463096;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-18T13:51:14+02:00;-;deltager;NA
4216243;4478596;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-18T14:47:34+02:00;-;deltager;NA
4216243;4504832;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-21T00:30:33+02:00;-;deltager;NA
4216243;4505040;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-23T21:02:30+02:00;-;deltager;NA
4216243;4508948;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-24T19:37:11+02:00;-;deltager;NA
4216243;4510658;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-26T12:31:06+02:00;-;deltager;NA
4216243;4512178;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-28T11:34:30+02:00;-;deltager;NA
4216243;4512394;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-29T17:22:21+02:00;-;deltager;NA
4216276;4363787;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-05-28T12:00:34+02:00;-;deltager;NA
4216276;4364743;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-05-29T10:50:14+02:00;-;deltager;NA
4216276;4369476;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-06-03T14:58:06+02:00;-;deltager;NA
4216276;4375127;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-06-07T13:03:10+02:00;-;deltager;NA
4216276;4404778;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-07-24T12:09:15+02:00;-;deltager;NA
4216276;4443811;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-10T10:53:51+02:00;-;deltager;NA
4216276;4444305;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-10T13:51:39+02:00;-;deltager;NA
4216276;4446341;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-11T11:08:39+02:00;-;deltager;NA
4216276;4446449;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-11T11:43:07+02:00;-;deltager;NA
4216276;4458190;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-17T11:57:52+02:00;-;deltager;NA
4216276;4458225;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-17T12:03:02+02:00;-;deltager;NA
4216276;4458353;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-17T12:14:03+02:00;-;deltager;NA
4216276;4458362;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-17T12:15:52+02:00;-;deltager;NA
4216276;4462162;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-18T11:18:43+02:00;-;deltager;NA
4216276;4468905;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-19T14:31:29+02:00;-;deltager;NA
4216276;4492325;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-09-25T14:35:54+02:00;-;deltager;NA
4252276;4420956;in-person;d41d8cd98f00b204e9800998ecf8427e;2024-08-27T10:28:02+02:00;-;deltager;NA
