event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
3768377;3195504;in-person;0d8fbaa322e70860c3e3dd95afeec5c6;2021-09-19T14:45:10+02:00;-;deltager;NA
3759644;3175646;in-person;d8a4c35cc8e3c839e33068e6df5c7523;2021-09-12T09:46:09+02:00;-;deltager;NA
3759644;3216328;in-person;f510bc436695671a7398a052de93db50;2021-09-28T10:16:40+02:00;-;deltager;NA
3759644;3221053;in-person;fdef105c1116c45a727c76164ced3995;2021-09-29T16:32:40+02:00;-;deltager;NA
3759644;3223798;in-person;3ffc825c354debcbaf0a6215fc214665;2021-09-30T14:39:32+02:00;-;deltager;NA
3759644;3232338;in-person;416c41d1e741c5e06909c2967879b62b;2021-10-04T13:36:47+02:00;-;deltager;NA
3749468;3173315;in-person;0038a33c2a09d7b29afdc7c5921e6a11;2021-09-10T16:33:21+02:00;-;deltager;NA
3749468;3198710;in-person;9c7561bdebe86c67543b1d0f571c7d78;2021-09-20T14:37:00+02:00;-;deltager;NA
3749468;3200690;in-person;22db4b9f2a445213c62f2c38dc316e64;2021-09-21T09:14:09+02:00;-;deltager;NA
3749468;3200851;in-person;274d83bea54730d53030f8e5b0a3415b;2021-09-21T10:13:10+02:00;-;deltager;NA
3749468;3225195;in-person;ee211a9856287e8460519137047bb39e;2021-09-30T21:37:51+02:00;-;deltager;NA
3749468;3225637;in-person;29973ad15d6315c3685aedae1ce1bb58;2021-10-01T09:37:20+02:00;-;deltager;NA
3749468;3238513;in-person;28195bb7db0f110db31f29bff0429f85;2021-10-06T09:59:26+02:00;-;deltager;NA
3760093;3148011;in-person;0743a09088f2ec1c49d5fcc988bf007f;2021-08-20T03:02:25+02:00;-;deltager;NA
3760093;3170844;in-person;a499955740f4827b81ce136023688c14;2021-09-09T18:39:33+02:00;-;deltager;NA
3760093;3244416;in-person;4761352ab507bad06c72bbb00d330754;2021-10-08T07:01:19+02:00;-;deltager;NA
3759830;3250151;in-person;1203c451953b313eb7cb70cd46e58d3a;2021-10-11T15:22:05+02:00;-;deltager;NA
3759830;3250152;in-person;276710c225f93b1cd3563fb00848d051;2021-10-11T15:22:32+02:00;-;deltager;NA
3759830;3250933;in-person;0cf0cf74af03aa754b93abe9fcead590;2021-10-11T21:03:19+02:00;-;deltager;NA
3769229;3181355;in-person;c88a6642d9dcb9fedc7ca8896c27d813;2021-09-13T18:30:28+02:00;-;deltager;NA
3769229;3222186;in-person;ed126229ee20b07ec6069d55d0b71590;2021-09-30T01:09:54+02:00;-;deltager;NA
3769229;3222566;in-person;8aed97bb96a5753857651f48570876c1;2021-09-30T09:32:59+02:00;-;deltager;NA
3769229;3226115;in-person;7fda4b1d1e0ce95474418126358ec801;2021-10-01T12:11:53+02:00;-;deltager;NA
3769229;3226576;in-person;f0dc7e7afbfed991cfb2487ef36c2cd0;2021-10-01T14:30:06+02:00;-;deltager;NA
3769229;3231426;in-person;42acf4d806c6f609217763331b1dcb1d;2021-10-04T11:02:54+02:00;-;deltager;NA
3769229;3235206;in-person;1550106a366c25ea7d1caf2066e8b7cf;2021-10-05T11:02:38+02:00;-;deltager;NA
3769229;3237572;in-person;dda05023ca2f6efcae1ac2d467b9193e;2021-10-05T19:23:07+02:00;-;deltager;NA
3769229;3238362;in-person;718219416a6032a2f9366bbfd8ed7151;2021-10-06T08:32:50+02:00;-;deltager;NA
3769229;3241602;in-person;9ff2d906f6a5e98de008c034c6124f94;2021-10-07T08:35:37+02:00;-;deltager;NA
3769229;3242149;in-person;d80b35defb476c5a89a03e1638e3b616;2021-10-07T11:44:02+02:00;-;deltager;NA
3769229;3242151;in-person;6c4228236010e6d74ae54fbf4b34f28d;2021-10-07T11:44:41+02:00;-;deltager;NA
3769229;3243267;in-person;a986e00029db255fa84d792ef80f5142;2021-10-07T16:10:14+02:00;-;deltager;NA
3769229;3245546;in-person;cd9008436cba907e09fd7e6738640a81;2021-10-08T14:23:59+02:00;-;deltager;NA
3769229;3250932;in-person;0cf0cf74af03aa754b93abe9fcead590;2021-10-11T21:02:03+02:00;-;deltager;NA
3760094;3148012;in-person;af2dbfb8010c221d64335189dd129e2c;2021-08-20T03:03:04+02:00;-;deltager;NA
3769231;3167365;in-person;4b3b56831c5148f1f0a7958e1df97fb2;2021-09-08T10:10:06+02:00;-;deltager;NA
3769231;3191212;in-person;f03abea71b8d4675c2c142b81d4c3e2d;2021-09-16T23:55:11+02:00;-;deltager;NA
3769231;3197396;in-person;79d8fe1f0338901ff8a1ab252b99b0d0;2021-09-20T10:52:33+02:00;-;deltager;NA
3769231;3198020;in-person;050a472ec58fa59b7bdcb5595f4670c1;2021-09-20T12:34:58+02:00;-;deltager;NA
3769231;3203382;in-person;96bf5cfa2aacb41ad4b03948589b4ef0;2021-09-21T21:25:55+02:00;-;deltager;NA
3769231;3213057;in-person;2e8ae8db3e81f98d620b66dd0d84ea19;2021-09-27T00:11:23+02:00;-;deltager;NA
3769231;3266555;in-person;19e6e90a15c47b7f248d9aee0776b0bb;2021-10-05T14:27:55+02:00;-;deltager;NA
3769231;3267823;in-person;743c320f4180eef50a70b3e919de0237;2021-10-05T14:30:47+02:00;-;deltager;NA
3769231;3268913;in-person;bea38b7fff33685c39e018096cd8ee94;2021-10-05T14:33:40+02:00;-;deltager;NA
3769231;3268948;in-person;b08b2e1b2149be826ced2a03f80e4f25;2021-10-05T14:36:35+02:00;-;deltager;NA
3769231;268552;in-person;c13cbff7dc31ba23a1d7735759da3aff;2021-10-07T10:47:14+02:00;-;venteliste;NA
3769231;268785;in-person;b862f12b93971c80200706096db4926a;2021-10-08T12:16:28+02:00;-;venteliste;NA
3769231;269265;in-person;a4b6ecfce344467aae4eed5202f36619;2021-10-12T08:50:13+02:00;-;venteliste;NA
3769231;269347;in-person;35b04d68915fd136c96a84d40a60c8fa;2021-10-12T13:40:17+02:00;-;venteliste;NA
3769231;270167;in-person;a877e89fe72cfb0eac9d0564ae969e25;2021-10-18T12:30:32+02:00;-;venteliste;NA
