event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
4117877;4111128;in-person;f159f630858f9b2377eb7f8ca9ce3821;2023-11-02T12:55:05+01:00;-;deltager;0,00000000000000e+00
4117877;4111219;in-person;57486f619cd9603c461506fdcb0fe21f;2023-11-02T13:20:25+01:00;-;deltager;0,00000000000000e+00
4117877;4111652;in-person;65bc48f8462bf828cbbe0be4d8e79230;2023-11-02T15:20:06+01:00;-;deltager;1,00000000000000e+00
4117877;4111663;in-person;75f0d5cf382d1fb10318fd12a5fe1490;2023-11-02T15:23:13+01:00;-;deltager;1,58516287548546e-04
4117877;4111734;in-person;42f8e2afb3c8f5c3f082d9d7b10f31ec;2023-11-02T15:42:30+01:00;-;deltager;0,00000000000000e+00
4117877;4113283;in-person;0bd4f8c6c5246715e768663d60adc5ef;2023-11-03T13:35:35+01:00;-;deltager;1,00000000000000e+00
4117877;4115922;in-person;6251e9c2d6cf25c819df5312d7f2694d;2023-11-06T08:59:59+01:00;-;deltager;9,99952363939502e-01
4117877;4120654;in-person;56cf0d017e8e6451b38a48be06fcfa84;2023-11-06T08:59:08+01:00;-;deltager;1,00000000000000e+00
4117877;4157669;in-person;071f57ff836e54be371b1f89420ef301;2023-11-12T21:09:51+01:00;-;deltager;1,00000000000000e+00
4117877;4157703;in-person;6f0936aaf0120d9e821b95dfcc50d29e;2023-11-21T21:50:27+01:00;-;deltager;1,33695797495432e-04
4119816;4129316;in-person;ad31ae8e787a4b72651faff099263b80;2023-11-13T19:50:23+01:00;-;deltager;0,00000000000000e+00
4119816;4156176;in-person;04082473c2a8e6557d437d8c3dc6b4ac;2023-12-01T12:38:39+01:00;-;deltager;1,00000000000000e+00
4119816;4157883;in-person;3b4802d0fedd1d9a91ed3f0a0318b9c6;2023-12-04T10:01:22+01:00;-;deltager;9,96855345911950e-01
4119816;4160635;in-person;14f41185f4468b18e09a1fd1016a0013;2023-12-06T10:04:48+01:00;-;deltager;1,54083204930663e-03
4119816;4174778;in-person;cbebf08c4a293d82d4f1bc7e5fe95fb5;2023-12-27T09:55:50+01:00;-;deltager;0,00000000000000e+00
4119816;4176342;in-person;425a77c2a054e830c4f1cbc249098b97;2024-01-03T08:56:55+01:00;-;deltager;1,00000000000000e+00
4119816;4180998;in-person;f9146985bdefcfdb70d1411d3e670811;2024-01-08T13:29:02+01:00;-;deltager;1,00000000000000e+00
4119816;4183459;in-person;2f18bd8b7ea6b66b63afe0aeff155ff3;2024-01-09T14:25:20+01:00;-;deltager;4,88400488400488e-05
4119816;4200907;in-person;23ade0a8c2de178d8ea6b78343826144;2024-01-19T16:01:50+01:00;-;deltager;0,00000000000000e+00
