event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
4391837;4906624;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-22T11:01:48+02:00;-;deltager;NA
4391837;4910141;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-27T09:22:39+02:00;-;deltager;NA
4391837;4912103;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-08-28T19:04:42+02:00;-;deltager;NA
4391837;4916606;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-02T10:57:13+02:00;-;deltager;NA
4391837;4919283;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-03T18:09:35+02:00;-;deltager;NA
4391837;4919633;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-03T22:14:41+02:00;-;deltager;NA
4391837;4931467;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-10T08:43:00+02:00;-;deltager;NA
4391837;4943680;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-16T14:57:46+02:00;-;deltager;NA
4391837;4949384;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-18T08:54:26+02:00;-;deltager;NA
4391837;4978457;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-09-28T16:22:18+02:00;-;deltager;NA
4391837;4998592;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-02T14:46:40+02:00;-;deltager;NA
4391837;5087991;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-06T09:38:32+02:00;-;deltager;NA
4391837;5095799;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-06T14:22:07+02:00;-;deltager;NA
4391837;5110382;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-07T11:17:41+02:00;-;deltager;NA
4391837;5112565;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-07T11:33:25+02:00;-;deltager;NA
4391837;5115918;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-22T23:47:06+02:00;-;deltager;NA
4391837;5116042;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-25T10:43:38+02:00;-;deltager;NA
4391837;5116529;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-10-31T11:04:08+01:00;-;deltager;NA
4391837;5116564;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-05T09:21:36+01:00;-;deltager;NA
4391837;5117888;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-08T00:11:09+01:00;-;deltager;NA
4391837;382873;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-11T03:29:37+01:00;-;venteliste;NA
4391837;383332;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-17T16:00:06+01:00;-;venteliste;NA
4391837;383336;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-17T17:14:07+01:00;-;venteliste;NA
4391837;383841;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-24T12:16:58+01:00;-;venteliste;NA
4391837;383855;in-person;d41d8cd98f00b204e9800998ecf8427e;2025-11-24T13:44:14+01:00;-;venteliste;NA
